Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State,month_no,Month,year
OD189,Customer_189,"Eggs, Meat & Fish",Mutton,Dharmapuri,2017-12-21 09:27:02.215550,North,1858,0.28,736.9,Tamil Nadu,12,December,2017
OD190,Customer_190,Fruits & Veggies,Fresh Vegetables,Krishnagiri,2017-05-15 05:13:25.163614,West,1179,0.18,364.83,Tamil Nadu,5,May,2017
OD191,Customer_191,Food Grains,Atta & Flour,Krishnagiri,2015-09-24 08:15:59.711798,East,2440,0.21,1036.23,Tamil Nadu,9,September,2015
OD192,Customer_192,Fruits & Veggies,Fresh Fruits,Tiruppur,2018-10-15 17:37:50.669468,South,736,0.28,275.29,Tamil Nadu,10,October,2018
OD193,Customer_193,Snacks,Noodles,Dharmapuri,2015-04-04 15:38:14.446112,East,329,0.3,101.46,Tamil Nadu,4,April,2015
OD194,Customer_194,"Eggs, Meat & Fish",Eggs,Kanyakumari,2018-07-08 05:44:06.772740,West,2200,0.29,917.75,Tamil Nadu,7,July,2018
OD195,Customer_195,"Eggs, Meat & Fish",Fish,Perambalur,2018-10-18 01:44:02.449714,South,200,0.24,62.03,Tamil Nadu,10,October,2018
OD196,Customer_196,Oil & Masala,Spices,Kanyakumari,2018-05-08 11:03:00.486340,West,1590,0.13,449.04,Tamil Nadu,5,May,2018
OD197,Customer_197,Food Grains,Rice,Ooty,2018-02-07 04:03:40.474332,North,903,0.1,202.9,Tamil Nadu,2,February,2018
OD198,Customer_198,Beverages,Juices,Ooty,2016-10-21 08:37:45.265685,North,968,0.27,395.91,Tamil Nadu,10,October,2016
OD199,Customer_199,Beverages,Water,Krishnagiri,2018-03-06 08:15:42.419693,North,2414,0.27,345.09,Tamil Nadu,3,March,2018
OD200,Customer_200,Fruits & Veggies,Fresh Vegetables,Tirunelveli,2016-06-26 14:58:19.489642,West,1918,0.25,509.66,Tamil Nadu,6,June,2016
OD201,Customer_201,Oil & Masala,Spices,Ooty,2018-09-13 10:42:15.454818,West,101,0.16,29.1,Tamil Nadu,9,September,2018
OD202,Customer_202,Bakery,Cakes,Madurai,2015-04-11 08:56:03.314320,East,121,0.23,35.59,Tamil Nadu,4,April,2015
OD203,Customer_203,Fruits & Veggies,Fresh Vegetables,Krishnagiri,2018-10-09 17:51:57.982587,South,2725,0.16,894.24,Tamil Nadu,10,October,2018
OD204,Customer_204,Oil & Masala,Masalas,Bodi,2015-03-03 05:12:15.995196,South,2359,0.19,653.51,Tamil Nadu,3,March,2015
OD205,Customer_205,Food Grains,Rice,Trichy,2016-09-26 12:31:55.100570,West,2003,0.18,380.34,Tamil Nadu,9,September,2016
OD206,Customer_206,Food Grains,Atta & Flour,Tiruppur,2016-04-07 20:26:52.488742,West,2676,0.28,1070.21,Tamil Nadu,4,April,2016
OD207,Customer_207,Food Grains,Rice,Chennai,2017-11-25 12:48:29.396577,North,2535,0.15,836.89,Tamil Nadu,11,November,2017
OD208,Customer_208,Food Grains,Rice,Chennai,2016-07-16 04:50:13.149204,West,113,0.22,45.24,Tamil Nadu,7,July,2016
OD209,Customer_209,Food Grains,Rice,Vellore,2018-08-27 18:58:06.520564,North,618,0.17,121.51,Tamil Nadu,8,August,2018
OD210,Customer_210,Oil & Masala,Spices,Bodi,2016-08-11 04:59:09.204443,West,2035,0.23,657.24,Tamil Nadu,8,August,2016
OD211,Customer_211,Oil & Masala,Oils,Chennai,2017-01-17 21:32:26.442509,South,715,0.21,250.22,Tamil Nadu,1,January,2017
OD212,Customer_212,"Eggs, Meat & Fish",Chicken,Kanyakumari,2016-07-20 07:01:03.764635,East,1061,0.28,248.48,Tamil Nadu,7,July,2016
OD213,Customer_213,Beverages,Health Drinks,Vellore,2018-08-18 10:33:19.399579,West,2550,0.12,979.93,Tamil Nadu,8,August,2018
OD214,Customer_214,Snacks,Biscuits,Krishnagiri,2017-09-09 16:24:47.120984,North,386,0.14,38.94,Tamil Nadu,9,September,2017
OD215,Customer_215,Food Grains,Atta & Flour,Dharmapuri,2016-05-16 20:40:16.571600,East,2531,0.25,780.11,Tamil Nadu,5,May,2016
OD216,Customer_216,Bakery,Cookies,Erode,2017-07-21 13:41:57.081957,North,2023,0.17,636.74,Tamil Nadu,7,July,2017
OD217,Customer_217,Snacks,Noodles,Dharmapuri,2015-01-10 18:55:56.829780,North,1214,0.13,348.23,Tamil Nadu,1,January,2015
OD218,Customer_218,Oil & Masala,Spices,Krishnagiri,2015-08-21 00:14:59.189432,East,925,0.2,296.48,Tamil Nadu,8,August,2015
OD219,Customer_219,Bakery,Cookies,Tirunelveli,2018-01-07 22:13:30.567397,East,2459,0.23,389.82,Tamil Nadu,1,January,2018
OD220,Customer_220,Bakery,Cookies,Krishnagiri,2018-03-24 04:02:57.244070,East,2873,0.11,975.88,Tamil Nadu,3,March,2018
OD221,Customer_221,Bakery,Breads,Perambalur,2016-09-25 11:59:12.446712,West,2190,0.16,476.38,Tamil Nadu,9,September,2016
OD222,Customer_222,"Eggs, Meat & Fish",Fish,Erode,2018-07-17 17:39:17.129991,East,1197,0.26,309.09,Tamil Nadu,7,July,2018
OD223,Customer_223,Oil & Masala,Masalas,Dharmapuri,2016-08-10 14:57:36.259381,West,2901,0.2,628.32,Tamil Nadu,8,August,2016
OD224,Customer_224,Bakery,Cakes,Chennai,2015-04-03 11:35:08.555989,South,1092,0.11,290.34,Tamil Nadu,4,April,2015
OD225,Customer_225,Food Grains,Atta & Flour,Coimbatore,2016-05-08 23:19:21.813269,South,1684,0.16,534.75,Tamil Nadu,5,May,2016
OD226,Customer_226,Fruits & Veggies,Frozen Veggies,Vellore,2018-11-11 07:48:19.669768,North,2003,0.23,788.02,Tamil Nadu,11,November,2018
OD227,Customer_227,Bakery,Pastries,Tirunelveli,2018-01-28 19:38:53.353347,North,975,0.14,262.47,Tamil Nadu,1,January,2018
OD228,Customer_228,"Eggs, Meat & Fish",Mutton,Salem,2017-09-27 15:42:25.181627,West,833,0.27,177.54,Tamil Nadu,9,September,2017
OD229,Customer_229,Snacks,Namkeen,Tiruppur,2016-01-12 15:38:23.092164,North,1985,0.24,537.5,Tamil Nadu,1,January,2016
OD230,Customer_230,Oil & Masala,Oils,Erode,2018-10-15 03:36:17.724407,South,243,0.19,82.88,Tamil Nadu,10,October,2018
OD231,Customer_231,"Eggs, Meat & Fish",Eggs,Ooty,2016-12-11 15:23:41.194836,West,2356,0.28,521.49,Tamil Nadu,12,December,2016
OD232,Customer_232,Bakery,Cakes,Bodi,2018-06-16 18:17:11.041729,West,1222,0.18,299.39,Tamil Nadu,6,June,2018
OD233,Customer_233,Oil & Masala,Masalas,Tirunelveli,2017-02-05 07:21:14.211948,East,799,0.15,237.3,Tamil Nadu,2,February,2017
OD234,Customer_234,Fruits & Veggies,Fresh Fruits,Tiruppur,2017-04-16 06:56:44.383068,West,213,0.23,43.22,Tamil Nadu,4,April,2017
OD235,Customer_235,Bakery,Cakes,Ooty,2018-11-23 03:49:41.807265,North,2322,0.21,402.12,Tamil Nadu,11,November,2018
OD236,Customer_236,"Eggs, Meat & Fish",Chicken,Tirunelveli,2018-01-11 03:22:01.765235,South,370,0.17,55.18,Tamil Nadu,1,January,2018
OD237,Customer_237,Beverages,Juices,Coimbatore,2018-06-16 07:46:01.332933,North,162,0.17,36.19,Tamil Nadu,6,June,2018
OD238,Customer_238,Food Grains,Pulses,Madurai,2015-10-20 11:55:19.003302,South,1107,0.18,129.43,Tamil Nadu,10,October,2015
OD239,Customer_239,Snacks,Noodles,Tirunelveli,2018-08-13 14:50:32.602821,East,2943,0.16,895.32,Tamil Nadu,8,August,2018
OD240,Customer_240,"Eggs, Meat & Fish",Mutton,Chennai,2016-11-07 21:24:13.617532,South,1527,0.24,246.71,Tamil Nadu,11,November,2016
OD241,Customer_241,Oil & Masala,Spices,Krishnagiri,2018-01-02 12:29:10.825577,East,2372,0.23,550.51,Tamil Nadu,1,January,2018
OD242,Customer_242,Bakery,Breads,Perambalur,2018-01-16 20:07:07.979585,North,2082,0.19,404.38,Tamil Nadu,1,January,2018
OD243,Customer_243,Food Grains,Rice,Vellore,2016-11-10 16:01:35.106574,East,2308,0.18,740.03,Tamil Nadu,11,November,2016
OD244,Customer_244,Bakery,Breads,Dharmapuri,2018-01-09 19:48:32.638847,West,2528,0.17,1005.19,Tamil Nadu,1,January,2018
OD245,Customer_245,Oil & Masala,Oils,Tiruppur,2015-02-20 16:44:22.984088,West,417,0.16,134.13,Tamil Nadu,2,February,2015
OD246,Customer_246,Bakery,Cookies,Tiruppur,2016-06-09 02:11:51.137796,South,2855,0.12,827.6,Tamil Nadu,6,June,2016
OD247,Customer_247,Beverages,Soft Drinks,Ooty,2018-05-09 22:06:52.848994,North,2603,0.15,869.87,Tamil Nadu,5,May,2018
OD248,Customer_248,Food Grains,Rice,Madurai,2015-11-20 11:17:25.091564,North,1392,0.16,153.81,Tamil Nadu,11,November,2015
OD249,Customer_249,Food Grains,Rice,Vellore,2015-10-15 05:41:22.497748,South,2491,0.21,356.2,Tamil Nadu,10,October,2015
OD250,Customer_250,Oil & Masala,Spices,Tirunelveli,2017-02-12 00:39:03.080156,West,1163,0.25,154.94,Tamil Nadu,2,February,2017
OD251,Customer_251,Snacks,Biscuits,Krishnagiri,2017-01-17 07:30:53.497448,East,513,0.18,68.93,Tamil Nadu,1,January,2017
OD252,Customer_252,Beverages,Health Drinks,Vellore,2016-05-20 01:48:47.769438,South,1345,0.29,257.12,Tamil Nadu,5,May,2016
OD253,Customer_253,"Eggs, Meat & Fish",Mutton,Krishnagiri,2016-01-14 16:43:48.399879,East,1404,0.27,401.85,Tamil Nadu,1,January,2016
OD254,Customer_254,Bakery,Cakes,Tiruppur,2016-04-15 14:17:24.010807,East,324,0.3,45.4,Tamil Nadu,4,April,2016
OD255,Customer_255,Fruits & Veggies,Fresh Vegetables,Trichy,2015-06-14 12:16:04.034824,North,1580,0.28,675.12,Tamil Nadu,6,June,2015
OD256,Customer_256,Bakery,Cakes,Ooty,2016-12-15 07:03:22.101471,West,1277,0.22,509.51,Tamil Nadu,12,December,2016
OD257,Customer_257,Bakery,Pastries,Chennai,2018-10-05 19:11:30.603422,East,2427,0.22,1068.06,Tamil Nadu,10,October,2018
OD258,Customer_258,"Eggs, Meat & Fish",Eggs,Chennai,2016-10-31 17:35:15.040528,West,1476,0.13,169.56,Tamil Nadu,10,October,2016
OD259,Customer_259,Bakery,Cakes,Krishnagiri,2018-04-07 11:40:54.398078,North,2876,0.24,1144.62,Tamil Nadu,4,April,2018
OD260,Customer_260,Beverages,Soft Drinks,Krishnagiri,2015-12-27 13:55:47.102972,South,720,0.22,274.54,Tamil Nadu,12,December,2015
OD261,Customer_261,Beverages,Water,Perambalur,2018-11-25 08:25:30.351245,South,2720,0.2,1130.8,Tamil Nadu,11,November,2018
OD262,Customer_262,Food Grains,Rice,Bodi,2015-03-02 11:40:19.813869,North,2636,0.24,750.68,Tamil Nadu,3,March,2015
OD263,Customer_263,Oil & Masala,Masalas,Madurai,2016-08-01 03:02:25.902131,North,1107,0.19,415.97,Tamil Nadu,8,August,2016
OD264,Customer_264,Snacks,Namkeen,Perambalur,2016-10-03 16:20:53.677574,East,2068,0.2,243.92,Tamil Nadu,10,October,2016
OD265,Customer_265,Fruits & Veggies,Fresh Vegetables,Vellore,2016-01-04 04:15:55.388772,North,1321,0.18,167.18,Tamil Nadu,1,January,2016
OD266,Customer_266,Bakery,Pastries,Erode,2017-04-14 09:21:42.311618,South,1399,0.24,197.94,Tamil Nadu,4,April,2017
OD267,Customer_267,Bakery,Cakes,Erode,2018-12-11 03:07:19.867907,West,1295,0.28,544.13,Tamil Nadu,12,December,2018
OD268,Customer_268,"Eggs, Meat & Fish",Mutton,Erode,2016-03-16 18:58:23.812668,West,2931,0.27,355.85,Tamil Nadu,3,March,2016
OD269,Customer_269,Oil & Masala,Spices,Kanyakumari,2015-11-14 18:32:18.877214,West,607,0.26,81.98,Tamil Nadu,11,November,2015
OD270,Customer_270,Beverages,Juices,Perambalur,2017-12-11 07:30:18.913239,West,504,0.1,214.52,Tamil Nadu,12,December,2017
OD271,Customer_271,Fruits & Veggies,Fresh Fruits,Vellore,2016-03-01 10:47:44.004803,North,1394,0.28,191.8,Tamil Nadu,3,March,2016
OD272,Customer_272,Food Grains,Rice,Erode,2015-06-01 08:41:12.770939,North,2058,0.15,832.29,Tamil Nadu,6,June,2015
OD273,Customer_273,Beverages,Health Drinks,Trichy,2018-09-12 20:40:42.509756,West,2919,0.28,1098.26,Tamil Nadu,9,September,2018
OD274,Customer_274,Oil & Masala,Oils,Dharmapuri,2017-05-08 18:56:22.767937,North,763,0.14,87.06,Tamil Nadu,5,May,2017
OD275,Customer_275,Snacks,Noodles,Trichy,2015-05-18 01:03:15.616931,East,2278,0.19,245.22,Tamil Nadu,5,May,2015
OD276,Customer_276,Food Grains,Rice,Vellore,2018-01-21 19:20:18.012608,North,1749,0.25,502.03,Tamil Nadu,1,January,2018
OD277,Customer_277,Snacks,Chips,Vellore,2017-05-25 10:40:31.702191,East,1508,0.23,677.11,Tamil Nadu,5,May,2017
OD278,Customer_278,"Eggs, Meat & Fish",Mutton,Salem,2018-12-24 10:12:34.368057,East,1857,0.18,756.9,Tamil Nadu,12,December,2018
OD279,Customer_279,"Eggs, Meat & Fish",Fish,Krishnagiri,2017-01-21 06:11:20.876613,North,1973,0.24,411.39,Tamil Nadu,1,January,2017
OD280,Customer_280,Bakery,Cakes,Coimbatore,2016-03-27 17:57:26.532572,West,1419,0.21,333.76,Tamil Nadu,3,March,2016
OD281,Customer_281,Snacks,Biscuits,Tirunelveli,2017-08-31 00:59:13.527469,East,1506,0.16,355.07,Tamil Nadu,8,August,2017
OD282,Customer_282,Oil & Masala,Spices,Krishnagiri,2018-01-08 12:15:03.512458,North,1518,0.23,541.87,Tamil Nadu,1,January,2018
OD283,Customer_283,Fruits & Veggies,Fresh Vegetables,Madurai,2016-05-05 00:38:54.434103,South,1677,0.14,367.93,Tamil Nadu,5,May,2016
OD284,Customer_284,Food Grains,Pulses,Krishnagiri,2015-09-07 02:30:17.832482,West,1383,0.24,209.84,Tamil Nadu,9,September,2015
OD285,Customer_285,Beverages,Juices,Tiruppur,2016-08-01 10:03:12.374662,South,380,0.1,137.37,Tamil Nadu,8,August,2016
OD286,Customer_286,Oil & Masala,Oils,Madurai,2018-11-25 04:55:07.114980,East,2567,0.21,668.2,Tamil Nadu,11,November,2018
OD287,Customer_287,Oil & Masala,Masalas,Madurai,2015-08-11 12:19:48.832182,South,1315,0.18,166.84,Tamil Nadu,8,August,2015
OD288,Customer_288,"Eggs, Meat & Fish",Mutton,Coimbatore,2015-07-08 11:19:34.782347,North,736,0.16,277.12,Tamil Nadu,7,July,2015
OD289,Customer_289,Snacks,Chips,Coimbatore,2015-03-23 09:05:42.599819,West,1551,0.2,472.84,Tamil Nadu,3,March,2015
OD290,Customer_290,Bakery,Cookies,Tirunelveli,2018-05-02 18:17:54.271990,East,907,0.23,246.05,Tamil Nadu,5,May,2018
OD291,Customer_291,Bakery,Pastries,Salem,2015-07-25 13:34:53.425397,North,2495,0.29,837.5,Tamil Nadu,7,July,2015
OD292,Customer_292,Food Grains,Pulses,Kanyakumari,2017-06-23 05:26:49.246472,West,528,0.27,146.19,Tamil Nadu,6,June,2017
OD293,Customer_293,"Eggs, Meat & Fish",Eggs,Salem,2015-04-13 10:01:28.622035,East,1515,0.24,495.32,Tamil Nadu,4,April,2015
OD294,Customer_294,Oil & Masala,Spices,Madurai,2015-07-02 15:04:05.331732,East,2694,0.2,1087.35,Tamil Nadu,7,July,2015
OD295,Customer_295,Fruits & Veggies,Fresh Vegetables,Dharmapuri,2015-10-25 00:37:19.327529,East,2549,0.18,802.25,Tamil Nadu,10,October,2015
OD296,Customer_296,"Eggs, Meat & Fish",Mutton,Perambalur,2018-03-07 15:49:11.546082,East,764,0.11,252.78,Tamil Nadu,3,March,2018
OD297,Customer_297,Food Grains,Organic Staples,Vellore,2017-12-02 09:36:41.501050,South,849,0.17,267.31,Tamil Nadu,12,December,2017
OD298,Customer_298,Food Grains,Pulses,Madurai,2017-06-13 21:02:02.125487,South,736,0.27,210.43,Tamil Nadu,6,June,2017
OD299,Customer_299,"Eggs, Meat & Fish",Chicken,Perambalur,2015-02-11 08:19:35.863104,South,2234,0.18,357.87,Tamil Nadu,2,February,2015
OD300,Customer_300,Food Grains,Organic Staples,Salem,2018-03-16 06:42:02.485740,East,614,0.19,133.54,Tamil Nadu,3,March,2018
OD301,Customer_301,"Eggs, Meat & Fish",Mutton,Erode,2018-06-20 09:56:51.948363,South,1103,0.15,377.87,Tamil Nadu,6,June,2018
OD302,Customer_302,Beverages,Soft Drinks,Chennai,2016-03-21 21:41:57.081957,West,1420,0.15,353.46,Tamil Nadu,3,March,2016
OD303,Customer_303,"Eggs, Meat & Fish",Chicken,Ooty,2016-04-25 16:14:07.313119,East,2598,0.11,629.09,Tamil Nadu,4,April,2016
OD304,Customer_304,Snacks,Noodles,Trichy,2018-07-19 22:15:05.673971,West,1466,0.22,536.18,Tamil Nadu,7,July,2018
OD305,Customer_305,"Eggs, Meat & Fish",Fish,Kanyakumari,2018-01-13 04:27:27.072951,West,440,0.19,44.86,Tamil Nadu,1,January,2018
OD306,Customer_306,Food Grains,Organic Staples,Ooty,2016-08-31 12:22:59.045331,South,1584,0.22,534.83,Tamil Nadu,8,August,2016
OD307,Customer_307,Snacks,Namkeen,Vellore,2018-01-13 21:59:23.254278,East,1515,0.21,410.91,Tamil Nadu,1,January,2018
OD308,Customer_308,Food Grains,Organic Staples,Coimbatore,2016-12-29 11:10:56.019213,South,1660,0.26,384.9,Tamil Nadu,12,December,2016
OD309,Customer_309,Bakery,Pastries,Vellore,2015-12-30 12:03:31.828279,South,1674,0.25,366.92,Tamil Nadu,12,December,2015
OD310,Customer_310,Bakery,Cakes,Dharmapuri,2016-02-29 13:45:24.587211,South,2568,0.25,412.18,Tamil Nadu,2,February,2016
OD311,Customer_311,Snacks,Namkeen,Tiruppur,2017-04-16 10:27:07.619333,East,2528,0.2,548.55,Tamil Nadu,4,April,2017
OD312,Customer_312,Beverages,Health Drinks,Perambalur,2015-05-05 15:00:20.534374,East,2152,0.17,510.02,Tamil Nadu,5,May,2015
OD313,Customer_313,Bakery,Cookies,Madurai,2016-11-16 19:17:51.029720,South,2795,0.29,707.43,Tamil Nadu,11,November,2016
OD314,Customer_314,"Eggs, Meat & Fish",Chicken,Tirunelveli,2018-08-23 02:45:42.960072,West,2127,0.11,713.19,Tamil Nadu,8,August,2018
OD315,Customer_315,Food Grains,Atta & Flour,Salem,2018-03-06 04:45:19.183428,West,415,0.13,107.38,Tamil Nadu,3,March,2018
OD316,Customer_316,Bakery,Breads,Salem,2017-08-04 17:49:30.999699,East,1945,0.18,736.57,Tamil Nadu,8,August,2017
OD317,Customer_317,Bakery,Cookies,Bodi,2015-05-13 08:50:52.056439,North,1201,0.22,389.01,Tamil Nadu,5,May,2015
OD318,Customer_318,Beverages,Health Drinks,Tiruppur,2015-06-23 03:08:54.974482,South,630,0.1,104.81,Tamil Nadu,6,June,2015
OD319,Customer_319,Snacks,Biscuits,Madurai,2016-01-29 14:23:18.498949,South,2502,0.24,492.92,Tamil Nadu,1,January,2016
OD320,Customer_320,Snacks,Chips,Tiruppur,2017-06-28 22:11:55.460822,North,1959,0.21,250.24,Tamil Nadu,6,June,2017
OD321,Customer_321,Oil & Masala,Spices,Bodi,2018-09-09 05:01:01.603122,East,761,0.2,327.99,Tamil Nadu,9,September,2018
OD322,Customer_322,Beverages,Water,Tiruppur,2016-06-23 02:49:01.819273,West,1395,0.18,572.36,Tamil Nadu,6,June,2016
OD323,Customer_323,"Eggs, Meat & Fish",Mutton,Tirunelveli,2016-11-01 14:37:34.458120,East,1319,0.2,171.05,Tamil Nadu,11,November,2016
OD324,Customer_324,Snacks,Biscuits,Erode,2016-05-03 06:34:15.598919,West,226,0.13,68.01,Tamil Nadu,5,May,2016
OD325,Customer_325,Food Grains,Rice,Coimbatore,2017-09-04 10:10:50.615430,West,448,0.12,195.39,Tamil Nadu,9,September,2017
OD326,Customer_326,Beverages,Water,Bodi,2018-07-01 12:26:17.904533,East,1866,0.16,674.56,Tamil Nadu,7,July,2018
OD327,Customer_327,Bakery,Pastries,Coimbatore,2018-12-22 23:08:42.005403,South,1167,0.24,317.58,Tamil Nadu,12,December,2018
OD328,Customer_328,Food Grains,Pulses,Krishnagiri,2018-02-13 14:20:42.870009,South,2889,0.22,532.69,Tamil Nadu,2,February,2018
OD329,Customer_329,Food Grains,Atta & Flour,Dharmapuri,2016-09-08 09:43:53.803662,South,827,0.2,163.47,Tamil Nadu,9,September,2016
OD330,Customer_330,Bakery,Cakes,Tiruppur,2017-10-14 17:57:43.824677,West,343,0.21,122.69,Tamil Nadu,10,October,2017
OD331,Customer_331,Beverages,Water,Madurai,2015-03-04 12:45:45.121585,South,2156,0.21,804.62,Tamil Nadu,3,March,2015
OD332,Customer_332,Bakery,Breads,Kanyakumari,2015-02-18 12:08:34.440108,West,1885,0.16,537.31,Tamil Nadu,2,February,2015
OD333,Customer_333,Oil & Masala,Masalas,Perambalur,2016-05-08 02:17:02.395676,South,811,0.12,115.43,Tamil Nadu,5,May,2016
OD334,Customer_334,Food Grains,Atta & Flour,Tiruppur,2016-01-24 22:10:54.938456,East,2993,0.28,1277.57,Tamil Nadu,1,January,2016
OD335,Customer_335,Fruits & Veggies,Fresh Fruits,Perambalur,2018-01-30 20:44:18.661062,North,185,0.22,73.2,Tamil Nadu,1,January,2018
OD336,Customer_336,Fruits & Veggies,Fresh Vegetables,Tiruppur,2018-06-22 07:31:54.019813,West,1608,0.24,239.9,Tamil Nadu,6,June,2018
OD337,Customer_337,"Eggs, Meat & Fish",Fish,Kanyakumari,2015-05-05 18:30:43.770639,East,370,0.19,44.35,Tamil Nadu,5,May,2015
OD338,Customer_338,Snacks,Biscuits,Vellore,2016-07-02 11:13:48.940258,West,1897,0.25,545.49,Tamil Nadu,7,July,2016
OD339,Customer_339,Bakery,Breads,Erode,2016-11-18 13:22:29.864905,West,2660,0.22,530.54,Tamil Nadu,11,November,2016
OD340,Customer_340,Bakery,Pastries,Vellore,2017-07-15 06:55:17.922545,East,1143,0.11,227.61,Tamil Nadu,7,July,2017
OD341,Customer_341,"Eggs, Meat & Fish",Eggs,Ooty,2018-04-23 16:53:53.623536,South,2277,0.28,297.21,Tamil Nadu,4,April,2018
OD342,Customer_342,"Eggs, Meat & Fish",Mutton,Vellore,2016-02-17 00:12:06.268387,West,937,0.16,406.36,Tamil Nadu,2,February,2016
OD343,Customer_343,"Eggs, Meat & Fish",Mutton,Coimbatore,2016-07-26 10:17:19.687781,North,2917,0.13,1139.26,Tamil Nadu,7,July,2016
OD344,Customer_344,Food Grains,Atta & Flour,Tirunelveli,2017-12-14 23:09:59.819873,North,2999,0.12,419.39,Tamil Nadu,12,December,2017
OD345,Customer_345,Oil & Masala,Spices,Krishnagiri,2015-08-29 18:38:13.365355,East,1876,0.24,763.17,Tamil Nadu,8,August,2015
OD346,Customer_346,Bakery,Cakes,Kanyakumari,2018-04-19 04:11:53.299309,North,1036,0.24,351.24,Tamil Nadu,4,April,2018
OD347,Customer_347,Food Grains,Rice,Coimbatore,2017-01-05 14:59:54.596217,East,1433,0.24,306.52,Tamil Nadu,1,January,2017
OD348,Customer_348,"Eggs, Meat & Fish",Eggs,Coimbatore,2017-03-12 19:25:20.624437,East,1932,0.28,782.34,Tamil Nadu,3,March,2017
OD349,Customer_349,Bakery,Cakes,Ooty,2018-07-09 20:18:22.371660,West,1750,0.17,541.29,Tamil Nadu,7,July,2018
OD350,Customer_350,Food Grains,Rice,Coimbatore,2016-02-19 15:19:04.521164,East,2620,0.21,1040.23,Tamil Nadu,2,February,2016
OD351,Customer_351,Oil & Masala,Masalas,Salem,2017-05-14 04:40:42.509756,East,2485,0.22,656.65,Tamil Nadu,5,May,2017
OD352,Customer_352,Food Grains,Organic Staples,Salem,2018-10-31 22:50:49.894926,South,418,0.3,115.05,Tamil Nadu,10,October,2018
OD353,Customer_353,Oil & Masala,Masalas,Dharmapuri,2018-09-01 00:39:20.372260,West,1636,0.16,330.23,Tamil Nadu,9,September,2018
OD354,Customer_354,"Eggs, Meat & Fish",Fish,Vellore,2016-09-10 17:50:05.583908,North,1148,0.29,270.57,Tamil Nadu,9,September,2016
OD355,Customer_355,Oil & Masala,Masalas,Erode,2018-06-25 02:09:15.508856,South,2868,0.13,856.71,Tamil Nadu,6,June,2018
OD356,Customer_356,Bakery,Breads,Erode,2016-05-10 06:52:50.939657,South,242,0.25,104.42,Tamil Nadu,5,May,2016
OD357,Customer_357,"Eggs, Meat & Fish",Fish,Perambalur,2015-04-29 01:12:54.902431,West,1832,0.23,568.0,Tamil Nadu,4,April,2015
OD358,Customer_358,Bakery,Cakes,Trichy,2016-01-28 20:51:22.317622,West,2804,0.26,425.04,Tamil Nadu,1,January,2016
OD359,Customer_359,Fruits & Veggies,Fresh Vegetables,Salem,2016-04-10 22:05:00.450315,South,1272,0.11,130.31,Tamil Nadu,4,April,2016
OD360,Customer_360,Beverages,Juices,Dharmapuri,2016-06-03 02:25:58.450915,West,1816,0.12,722.49,Tamil Nadu,6,June,2016
OD361,Customer_361,Oil & Masala,Oils,Krishnagiri,2017-10-17 19:35:51.786250,West,2618,0.11,595.63,Tamil Nadu,10,October,2017
OD362,Customer_362,Beverages,Juices,Salem,2015-02-18 08:38:11.203842,East,462,0.22,97.13,Tamil Nadu,2,February,2015
OD363,Customer_363,Beverages,Juices,Krishnagiri,2018-04-09 12:46:19.705794,West,749,0.22,284.81,Tamil Nadu,4,April,2018
OD364,Customer_364,Oil & Masala,Oils,Krishnagiri,2015-06-29 02:54:47.661362,East,2356,0.28,1015.15,Tamil Nadu,6,June,2015
OD365,Customer_365,"Eggs, Meat & Fish",Chicken,Madurai,2018-03-07 19:19:34.782347,South,648,0.19,234.46,Tamil Nadu,3,March,2018
OD366,Customer_366,Fruits & Veggies,Fresh Fruits,Vellore,2018-08-12 07:17:03.476433,South,1235,0.11,198.65,Tamil Nadu,8,August,2018
OD367,Customer_367,Bakery,Cookies,Coimbatore,2016-10-22 02:09:41.447012,North,362,0.14,85.79,Tamil Nadu,10,October,2016
OD368,Customer_368,Food Grains,Atta & Flour,Krishnagiri,2016-01-23 00:35:52.867006,West,1301,0.1,475.89,Tamil Nadu,1,January,2016
